batch,Appnumber,Type,MonthlyRent,Size,RacialGroup,Sex,contact,Minneapolis,Law,Positive,StayAtHome
1661,1,3,1875,Two or more bedrooms,Somali American,Female,Positive contact,Minneapolis,1,1,0
1661,2,3,1875,Two or more bedrooms,African American,Male,Ghosted,Minneapolis,1,0,0
1662,1,2,1595,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,1,1,0
1662,2,2,1595,Two or more bedrooms,Somali American,Female,Positive contact,Minneapolis,1,1,0
1663,1,4,1575,Two or more bedrooms,White American,Male,Ghosted,Minneapolis,1,0,0
1663,2,4,1575,Two or more bedrooms,White American,Female,Ghosted,Minneapolis,1,0,0
1664,1,4,1245,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,1,1,0
1664,2,4,1245,Two or more bedrooms,African American,Female,Ghosted,Minneapolis,1,0,0
1665,1,4,1900,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,1,1,0
1665,2,4,1900,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,1,1,0
1666,1,4,1600,Two or more bedrooms,Somali American,Female,Positive contact,Minneapolis,1,1,0
1666,2,4,1600,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,1,1,0
1667,1,4,1690,Two or more bedrooms,Somali American,Male,Ambiguous contact,Minneapolis,1,0,0
1667,2,4,1690,Two or more bedrooms,Somali American,Female,Ambiguous contact,Minneapolis,1,0,0
1668,1,2,1450,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,1,0,0
1668,2,2,1450,Two or more bedrooms,Somali American,Female,Ghosted,Minneapolis,1,0,0
1669,1,2,1030,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,1,0,0
1669,2,2,1030,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,1,0,0
1670,1,1,2150,Two or more bedrooms,African American,Female,Positive contact,St. Paul and suburbs,1,1,0
1670,2,1,2150,Two or more bedrooms,Somali American,Female,Positive contact,St. Paul and suburbs,1,1,0
1671,1,4,1650,Two or more bedrooms,African American,Female,Positive contact,St. Paul and suburbs,1,1,0
1671,2,4,1650,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,1,0,0
1672,1,4,1650,Two or more bedrooms,African American,Male,Ambiguous contact,St. Paul and suburbs,1,0,0
1672,2,4,1650,Two or more bedrooms,White American,Female,Ambiguous contact,St. Paul and suburbs,1,0,0
1673,1,4,1500,Two or more bedrooms,Somali American,Female,Positive contact,St. Paul and suburbs,1,1,0
1673,2,4,1500,Two or more bedrooms,Somali American,Female,Positive contact,St. Paul and suburbs,1,1,0
1674,1,4,700,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,1,1,0
1674,2,4,700,Two or more bedrooms,African American,Male,Positive contact,St. Paul and suburbs,1,1,0
1675,1,1,2100,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,1,0,0
1675,2,1,2100,Two or more bedrooms,Somali American,Female,Ghosted,Minneapolis,1,0,0
1676,1,2,800,Two or more bedrooms,Somali American,Female,Ambiguous contact,Minneapolis,1,0,0
1676,2,2,800,Two or more bedrooms,African American,Female,Ambiguous contact,Minneapolis,1,0,0
1677,1,4,1725,Two or more bedrooms,Somali American,Female,Ambiguous contact,Minneapolis,1,0,0
1677,2,4,1725,Two or more bedrooms,African American,Female,Ambiguous contact,Minneapolis,1,0,0
1678,1,4,1615,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,1,0,0
1678,2,4,1615,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,1,0,0
1679,1,1,2250,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,1,1,0
1679,2,1,2250,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,1,1,0
1680,1,2,1450,Two or more bedrooms,White American,Male,Ambiguous contact,Minneapolis,1,0,0
1680,2,2,1450,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,1,1,0
1681,1,4,1400,Two or more bedrooms,Somali American,Female,Ghosted,Minneapolis,1,0,0
1681,2,4,1400,Two or more bedrooms,White American,Male,Ghosted,Minneapolis,1,0,0
1682,1,2,1400,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,1,1,0
1682,2,2,1400,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,1,1,0
1683,1,1,1700,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,1,1,0
1683,2,1,1700,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,1,1,0
1684,1,2,2700,Two or more bedrooms,Somali American,Male,Ambiguous contact,Minneapolis,1,0,0
1684,2,2,2700,Two or more bedrooms,African American,Male,Ghosted,Minneapolis,1,0,0
1685,1,4,550,Two or more bedrooms,African American,Male,Ghosted,Minneapolis,1,0,0
1685,2,4,550,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,1,0,0
1686,1,4,1695,Two or more bedrooms,White American,Female,Negative contact,Minneapolis,1,0,0
1686,2,4,1695,Two or more bedrooms,Somali American,Female,Negative contact,Minneapolis,1,0,0
1687,1,4,1300,Two or more bedrooms,Somali American,Female,Positive contact,Minneapolis,1,1,0
1687,2,4,1300,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,1,1,0
1688,1,4,1300,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,1,0,0
1688,2,4,1300,Two or more bedrooms,African American,Female,Negative contact,St. Paul and suburbs,1,0,0
1689,1,4,1375,Two or more bedrooms,White American,Female,Ghosted,St. Paul and suburbs,1,0,0
1689,2,4,1375,Two or more bedrooms,Somali American,Female,Positive contact,St. Paul and suburbs,1,1,0
1690,1,1,1775,Two or more bedrooms,African American,Female,Ghosted,St. Paul and suburbs,1,0,0
1690,2,1,1775,Two or more bedrooms,Somali American,Female,Positive contact,St. Paul and suburbs,1,1,0
1691,1,2,1045,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,1,0,0
1691,2,2,1045,Two or more bedrooms,White American,Female,Ambiguous contact,St. Paul and suburbs,1,0,0
1692,1,2,1250,Two or more bedrooms,Somali American,Male,Ghosted,St. Paul and suburbs,1,0,0
1692,2,2,1250,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,1,0,0
1693,1,2,1310,Two or more bedrooms,African American,Female,Ghosted,Minneapolis,1,0,0
1693,2,2,1310,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,1,1,0
1694,1,4,1895,Two or more bedrooms,African American,Female,Ghosted,Minneapolis,1,0,0
1694,2,4,1895,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,1,1,0
1695,1,4,1500,Two or more bedrooms,African American,Male,Ghosted,Minneapolis,1,0,0
1695,2,4,1500,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,1,1,0
1696,1,2,2500,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,1,0,0
1696,2,2,2500,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,1,1,0
1697,1,2,1340,Two or more bedrooms,African American,Female,Ghosted,Minneapolis,1,0,0
1697,2,2,1340,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,1,1,0
1698,1,4,2100,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,1,1,0
1698,2,4,2100,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,1,1,0
1699,1,4,1500,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,1,1,0
1699,2,4,1500,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,1,1,0
1700,1,2,1060,Two or more bedrooms,White American,Male,Positive contact,St. Paul and suburbs,1,1,0
1700,2,2,1060,Two or more bedrooms,Somali American,Female,Positive contact,St. Paul and suburbs,1,1,0
1701,1,2,1295,Two or more bedrooms,Somali American,Female,Positive contact,St. Paul and suburbs,1,1,0
1701,2,2,1295,Two or more bedrooms,African American,Female,Positive contact,St. Paul and suburbs,1,1,0
1702,1,1,2000,Two or more bedrooms,White American,Female,Ambiguous contact,St. Paul and suburbs,1,0,0
1702,2,1,2000,Two or more bedrooms,White American,Male,Ambiguous contact,St. Paul and suburbs,1,0,0
1703,1,2,1195,Two or more bedrooms,Somali American,Male,Ambiguous contact,St. Paul and suburbs,1,0,0
1703,2,2,1195,Two or more bedrooms,Somali American,Female,Ambiguous contact,St. Paul and suburbs,1,0,0
1704,1,3,1495,Two or more bedrooms,African American,Male,Negative contact,St. Paul and suburbs,1,0,0
1705,1,4,1300,Two or more bedrooms,White American,Male,Positive contact,St. Paul and suburbs,1,1,0
1705,2,4,1300,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,1,1,0
1706,1,4,995,Two or more bedrooms,Somali American,Female,Positive contact,St. Paul and suburbs,1,1,0
1706,2,4,995,Two or more bedrooms,Somali American,Male,Positive contact,St. Paul and suburbs,1,1,0
1707,1,4,1500,Two or more bedrooms,Somali American,Female,Positive contact,Minneapolis,1,1,0
1707,2,4,1500,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,1,1,0
1708,1,1,1500,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,1,1,0
1708,2,1,1500,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,1,0,0
1709,1,4,1050,Two or more bedrooms,Somali American,Female,Ghosted,Minneapolis,1,0,0
1709,2,4,1050,Two or more bedrooms,White American,Female,Ambiguous contact,Minneapolis,1,0,0
1710,1,4,1650,Two or more bedrooms,White American,Male,Ambiguous contact,Minneapolis,1,0,0
1710,2,4,1650,Two or more bedrooms,African American,Female,Ambiguous contact,Minneapolis,1,0,0
1711,1,1,1800,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,1,1,0
1711,2,1,1800,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,1,1,0
1712,1,4,1650,Two or more bedrooms,African American,Male,Ambiguous contact,Minneapolis,1,0,0
1712,2,4,1650,Two or more bedrooms,African American,Female,Ambiguous contact,Minneapolis,1,0,0
1713,1,4,1425,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,1,1,0
1713,2,4,1425,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,1,1,0
1714,1,4,1550,Two or more bedrooms,Somali American,Female,Positive contact,Minneapolis,1,1,0
1714,2,4,1550,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,1,1,0
1715,1,1,1950,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,1,1,0
1715,2,1,1950,Two or more bedrooms,White American,Male,Ambiguous contact,Minneapolis,1,0,0
1716,1,1,850,Two or more bedrooms,Somali American,Female,Positive contact,Minneapolis,1,1,0
1716,2,1,850,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,1,1,0
1717,1,4,1800,Two or more bedrooms,African American,Female,Positive contact,St. Paul and suburbs,1,1,0
1717,2,4,1800,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,1,1,0
1718,1,1,1800,Two or more bedrooms,Somali American,Female,Positive contact,St. Paul and suburbs,1,1,0
1718,2,1,1800,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,1,1,0
1719,1,4,1800,Two or more bedrooms,African American,Male,Ghosted,Minneapolis,1,0,0
1719,2,4,1800,Two or more bedrooms,African American,Female,Ghosted,Minneapolis,1,0,0
1720,1,2,1550,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,1,1,0
1720,2,2,1550,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,1,1,0
1721,1,2,1399,Two or more bedrooms,White American,Female,Ghosted,Minneapolis,1,0,0
1721,2,2,1399,Two or more bedrooms,White American,Female,Ambiguous contact,Minneapolis,1,0,0
1722,1,1,1750,Two or more bedrooms,African American,Female,Ambiguous contact,St. Paul and suburbs,1,0,0
1722,2,1,1750,Two or more bedrooms,African American,Female,Ambiguous contact,St. Paul and suburbs,1,0,0
1723,1,4,1600,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,1,0,0
1723,2,4,1600,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,1,0,0
1724,1,4,1200,Two or more bedrooms,White American,Female,Ghosted,St. Paul and suburbs,1,0,0
1724,2,4,1200,Two or more bedrooms,Somali American,Male,Ghosted,St. Paul and suburbs,1,0,0
1725,1,4,1299,Two or more bedrooms,Somali American,Male,Ambiguous contact,St. Paul and suburbs,1,0,0
1725,2,4,1299,Two or more bedrooms,African American,Male,Ambiguous contact,St. Paul and suburbs,1,0,0
1726,1,4,3500,Two or more bedrooms,White American,Male,Positive contact,St. Paul and suburbs,1,1,0
1726,2,4,3500,Two or more bedrooms,African American,Female,Positive contact,St. Paul and suburbs,1,1,0
1727,1,4,980,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,1,1,0
1727,2,4,980,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,1,1,0
1728,1,4,1850,Two or more bedrooms,African American,Male,Ambiguous contact,Minneapolis,1,0,0
1728,2,4,1850,Two or more bedrooms,Somali American,Female,Ambiguous contact,Minneapolis,1,0,0
1729,1,4,1550,Two or more bedrooms,Somali American,Female,Negative contact,Minneapolis,1,0,0
1729,2,4,1550,Two or more bedrooms,African American,Female,Negative contact,Minneapolis,1,0,0
1730,1,4,1795,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,1,1,0
1730,2,4,1795,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,1,1,0
1731,1,4,1450,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,1,1,0
1731,2,4,1450,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,1,1,0
1732,1,1,4000,Two or more bedrooms,White American,Female,Ghosted,Minneapolis,1,0,0
1732,2,1,4000,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,1,1,0
1733,1,2,1600,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,1,1,0
1733,2,2,1600,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,1,1,0
1734,1,2,895,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,1,0,0
1734,2,2,895,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,1,0,0
1735,1,2,1885,Two or more bedrooms,African American,Male,Ambiguous contact,Minneapolis,1,0,0
1735,2,2,1885,Two or more bedrooms,African American,Male,Ambiguous contact,Minneapolis,1,0,0
1736,1,2,1620,Two or more bedrooms,Somali American,Female,Positive contact,St. Paul and suburbs,1,1,0
1736,2,2,1620,Two or more bedrooms,White American,Male,Positive contact,St. Paul and suburbs,1,1,0
1737,1,2,1738,Two or more bedrooms,African American,Female,Ghosted,St. Paul and suburbs,1,0,0
1737,2,2,1738,Two or more bedrooms,White American,Female,Ghosted,St. Paul and suburbs,1,0,0
1738,1,1,1900,Two or more bedrooms,African American,Female,Ghosted,Minneapolis,1,0,0
1738,2,1,1900,Two or more bedrooms,White American,Female,Ghosted,Minneapolis,1,0,0
1739,1,2,1525,Two or more bedrooms,Somali American,Female,Positive contact,St. Paul and suburbs,1,1,0
1739,2,2,1525,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,1,1,0
1740,1,4,1350,Two or more bedrooms,Somali American,Female,Positive contact,Minneapolis,1,1,0
1740,2,4,1350,Two or more bedrooms,African American,Male,Ghosted,Minneapolis,1,0,0
1741,1,4,1575,Two or more bedrooms,Somali American,Male,Positive contact,St. Paul and suburbs,1,1,0
1741,2,4,1575,Two or more bedrooms,African American,Female,Positive contact,St. Paul and suburbs,1,1,0
1742,1,4,1150,Two or more bedrooms,Somali American,Male,Ghosted,St. Paul and suburbs,1,0,0
1742,2,4,1150,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,1,0,0
1743,1,2,1199,Two or more bedrooms,African American,Female,Ghosted,St. Paul and suburbs,1,0,0
1743,2,2,1199,Two or more bedrooms,White American,Female,Ambiguous contact,St. Paul and suburbs,1,0,0
1744,1,3,1600,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,1,1,0
1744,2,3,1600,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,1,1,0
1745,1,4,1395,Two or more bedrooms,White American,Male,Negative contact,Minneapolis,1,0,0
1745,2,4,1395,Two or more bedrooms,Somali American,Female,Negative contact,Minneapolis,1,0,0
1746,1,4,1800,Two or more bedrooms,White American,Female,Ghosted,Minneapolis,1,0,0
1746,2,4,1800,Two or more bedrooms,White American,Male,Ghosted,Minneapolis,1,0,0
1747,1,4,1650,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,1,1,0
1747,2,4,1650,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,1,1,0
1748,1,4,1200,Two or more bedrooms,African American,Male,Ghosted,Minneapolis,1,0,0
1748,2,4,1200,Two or more bedrooms,Somali American,Female,Ghosted,Minneapolis,1,0,0
1749,1,4,2000,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,1,1,0
1749,2,4,2000,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,1,1,0
1750,1,3,1375,Two or more bedrooms,African American,Female,Ghosted,Minneapolis,1,0,0
1750,2,3,1375,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,1,1,0
1751,1,4,1350,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,1,0,0
1751,2,4,1350,Two or more bedrooms,African American,Female,Ghosted,Minneapolis,1,0,0
1752,1,2,1090,Two or more bedrooms,White American,Male,Ghosted,St. Paul and suburbs,1,0,0
1752,2,2,1090,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,1,0,0
1753,1,4,1595,Two or more bedrooms,White American,Female,Ghosted,St. Paul and suburbs,1,0,0
1753,2,4,1595,Two or more bedrooms,African American,Female,Ghosted,St. Paul and suburbs,1,0,0
1754,1,4,1895,Two or more bedrooms,Somali American,Female,Ambiguous contact,St. Paul and suburbs,1,0,0
1754,2,4,1895,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,1,0,0
1755,1,4,1350,Two or more bedrooms,White American,Male,Ghosted,St. Paul and suburbs,1,0,0
1755,2,4,1350,Two or more bedrooms,African American,Female,Ghosted,St. Paul and suburbs,1,0,0
1756,1,4,1500,Two or more bedrooms,White American,Male,Ghosted,St. Paul and suburbs,1,0,0
1756,2,4,1500,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,1,0,0
1757,1,2,1125,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,1,0,0
